Orthogroup,ko_id,ko_description,Specific_KO_Count,Rate
OG0000190,K01247,DNA-3-methyladenine glycosylase II [EC:3.2.2.21],513,0.9980544747081712
OG0000190,NA,No Annotation,1,0.0019455252918287938
